client_id,status,client_description,last_seen,usage_mb,device_type,ap_name,policy,onboarding
53753100bfeedd25,Offline,Redmi-Note-15-t-pro-ultra,2026-03-30 09:38:00,18.42,Other,069_La Paz-AP1,normal,
e446c6f7df666d8a,Offline,Android_GUQDFM3P,2026-04-24 20:41:24,0.0947265625,"Galaxy A55, Android 14",069_La Paz-AP1,normal,
79fe3428f284bf07,Offline,Redmi-A5,2026-04-02 22:29:45,0.0654296875,Other,069_La Paz-AP1,normal,
59edd21b817e162f,Offline,02:70:54:a6:0d:78,2026-03-29 20:22:00,0.1162109375,Android,069_La Paz-AP1,normal,
354d64643496aa72,Online,moto-g75-5G,2026-04-12 10:38:44,401.65,Android,072_Hormiguero_AP1,normal,79.0
6c1c622587ab9e59,Online,32:9b:25:60:4c:8b,2026-04-22 16:13:52,,Apple iPhone,072_Hormiguero_AP1,normal,50.0
faa4b8f933909cc4,Online,M2006C3LG-Redmi9A,2026-04-22 07:36:22,0.400390625,Android,072_Hormiguero_AP1,normal,100.0
2c8164b0c2ae3fa4,Offline,Android-5,2026-04-20 19:21:46,347.75,Android,072_Hormiguero_AP1,normal,75.0
962735c1b73f8662,Offline,Android_I59I12JB,2026-04-25 15:12:07,21.37,Samsung,072_Hormiguero_AP1,normal,74.0
e1d0080c4ee6906f,Offline,d2:08:37:53:32:93,2026-04-19 09:05:20,0.609375,Apple iPhone,072_Hormiguero_AP1,normal,100.0
7d38118c915f6769,Offline,A13-de-robinson,2026-04-26 22:06:13,0.0537109375,Samsung,072_Hormiguero_AP1,normal,100.0
080d91fd6db22f70,Offline,Android-5,2026-04-23 02:04:45,0.0498046875,Android,072_Hormiguero_AP1,normal,67.0
11e04eeb66aa4be5,Offline,Redmi-Note-13-Pro,2026-04-23 01:32:51,0.017578125,Android,072_Hormiguero_AP1,normal,100.0
5f0805d1751c0546,Offline,34:f1:50:17:2d:ea,2026-04-25 18:50:26,0.0009765625,Generic Linux,072_Hormiguero_AP1,normal,100.0
8533109fe3c5f7ba,Offline,Redmi-14C,2026-04-26 06:04:48,20.25,Android,072_Hormiguero_AP1,normal,100.0
0055aa9f420f87c1,Offline,Redmi-Note-11,2026-04-26 22:39:00,0.00390625,Other,072_Hormiguero_AP1,normal,100.0
6fb38c7461ce9d6c,Offline,Redmi-Note-13-Pro,2026-04-27 19:36:04,0.001953125,Android,072_Hormiguero_AP1,normal,75.0
ba35ff6be1c20842,Offline,V2332,2026-04-27 03:42:33,16.48,Android,072_Hormiguero_AP1,normal,100.0
d48530f952a13353,Offline,2a:2c:e9:c5:88:94,2026-04-25 16:55:17,44.35,"Apple iPhone 11, iOS18.6.2",072_Hormiguero_AP1,normal,100.0
a4eb66e9c9e5f31b,Offline,ba:2f:77:3f:8c:4d,2026-04-25 06:46:28,52.23,"Apple iPhone 11, iOS18.4.1",072_Hormiguero_AP1,normal,100.0
65c51b458762dfbc,Offline,c6:e7:ce:6a:bd:bc,2026-04-22 10:58:16,17.39,Apple iPhone,072_Hormiguero_AP1,normal,100.0
2eaca1722e98d75b,Offline,OPPO-A58,2026-04-26 10:48:59,0.4228515625,Android,072_Hormiguero_AP1,normal,100.0
150a200cb34fba0a,Offline,Android_UVRQPUTB,2026-04-19 19:01:24,2.32,"Samsung Galaxy A04e, Android 14",072_Hormiguero_AP1,normal,100.0
9baa8fb82b7091fd,Offline,Z2474,2026-04-27 01:42:58,1.88,Other,072_Hormiguero_AP1,normal,100.0
ec23b558345331c4,Offline,4e:01:e4:1b:37:d4,2026-04-22 16:30:51,51.51,Apple iPhone,072_Hormiguero_AP1,normal,
261af5ee9a342cb2,Offline,M2103K19G,2026-04-23 17:01:48,0.1787109375,Android,072_Hormiguero_AP1,normal,
11138d27bb3ce410,Offline,1e:f5:78:71:3d:1a,2026-04-16 16:43:19,0.0068359375,Android,072_Hormiguero_AP1,normal,
6ffb1618ef88368d,Offline,ZTE-Blade-A34,2026-04-24 14:32:12,0.0224609375,Other,072_Hormiguero_AP1,normal,
591e139ee50d4e9d,Offline,V2333,2026-04-20 18:56:06,0.025390625,Other,072_Hormiguero_AP1,normal,
99ab0c32e60edad8,Offline,realme-C51,2026-04-24 20:06:17,33.83,Android,072_Hormiguero_AP1,normal,
8556044dc17b18f0,Offline,Infinix-SMART-8,2026-04-23 10:53:02,0.1298828125,Android,072_Hormiguero_AP1,normal,
a2450cd792102820,Offline,92:16:80:e5:b8:1d,2026-04-10 16:16:39,369.99,"Apple iPhone 11, iOS18.4.1",072_Hormiguero_AP1,normal,
8e93cad6641d8ef6,Offline,Android_4MTZGKSA,2026-04-26 08:01:49,0.001953125,Android,072_Hormiguero_AP1,normal,
4e98a786fd2c1b44,Offline,22:0a:24:32:70:ff,2026-04-26 22:15:05,0.0009765625,Apple iPhone,072_Hormiguero_AP1,normal,
886bf7858060edef,Offline,Redmi-Note-13,2026-04-26 08:27:15,0.0107421875,Android,072_Hormiguero_AP1,normal,
469f5fa2ea2fa976,Offline,1e:d5:a7:18:f0:46,2026-04-25 07:44:53,21.67,"Apple iPhone 12, iOS18.6.2",072_Hormiguero_AP1,normal,
7599226fd3de36e7,Offline,96:de:ae:fc:81:7e,2026-04-25 15:19:40,2.81,"Apple iPhone XR, iOS18.7.7",072_Hormiguero_AP1,normal,
dac3379b22172257,Offline,Redmi-A5,2026-04-25 10:17:25,0.001953125,Other,072_Hormiguero_AP1,normal,
a9996e969c81acab,Offline,Redmi-Note-11,2026-04-28 07:35:30,0.001953125,Android,072_Hormiguero_AP1,normal,
5609edd068613d44,Offline,OPPO-A5-Pro-5G,2026-04-21 07:55:57,0.009765625,Android,072_Hormiguero_AP1,normal,
9a963c77ef85cae9,Offline,Android-2,2026-04-18 08:40:49,0.0009765625,Android,072_Hormiguero_AP1,normal,
c563dd5077bad1b8,Offline,Android_NCT320EP,2026-04-23 09:29:03,0.0712890625,"Galaxy A05s, Android 15",072_Hormiguero_AP1,normal,
1571b1956ccbd8cc,Offline,aa:2e:f5:4b:19:a2,2026-04-22 07:40:42,0.009765625,Android,072_Hormiguero_AP1,normal,
ae498fbd3abb92cb,Offline,HONOR-X8b,2026-04-22 22:56:00,0.0009765625,Other,072_Hormiguero_AP1,normal,
a623036d43593eb5,Offline,Android,2026-04-25 07:05:23,0.0146484375,Other,072_Hormiguero_AP1,normal,
ad2715189d7a5b8a,Offline,Redmi-A5,2026-04-27 22:50:35,0.001953125,Other,072_Hormiguero_AP1,normal,
17172c963a0c2dd4,Offline,Android,2026-04-26 09:05:26,0.10546875,Android,073_Navarro-AP1,normal,100.0
f253b2064ab140a8,Offline,NCO-LX3,2026-03-30 14:46:00,,Other,073_Navarro-AP1,normal,
01841ca099d6b685,Offline,Android,2026-04-06 18:19:10,,Android,073_Navarro-AP1,normal,
e2711282c7af926b,Offline,42:1c:5f:26:c1:06,2026-03-30 05:22:00,553.24,Android,073_Navarro-AP1,normal,
313952f6b18f1481,Offline,V2205,2026-03-30 01:14:00,0.0009765625,Android,073_Navarro-AP1,normal,
6fda28e8f37034b8,Offline,4e:6b:dc:82:d4:dd,2026-03-29 22:52:00,166.29,Android,073_Navarro-AP1,normal,
635d8b173cdc5862,Offline,Redmi-Note-11,2026-04-16 07:23:12,157.91,Android,073_Navarro-AP1,normal,
d1cada97e271c31b,Offline,Z2467,2026-03-29 21:45:00,0.00390625,Other,073_Navarro-AP1,normal,
9100eeeb2af03e94,Offline,22:3d:01:18:15:e4,2026-04-12 12:10:14,0.072265625,Other,073_Navarro-AP1,normal,
103b57311357be50,Offline,Android,2026-04-17 20:09:22,1.26,Android,073_Navarro-AP1,normal,
00a7d9bd5a82327c,Offline,Redmi-Note-14,2026-04-10 22:12:58,0.0712890625,Android,073_Navarro-AP1,normal,
2c06e9ed384a54ab,Offline,Android,2026-03-30 17:26:00,0.041015625,Android,079_ZW La Voragine-AP1,normal,100.0
398b53e094e93691,Offline,a90ef5b5-9165-42f5-9040-d295c02fc3fd,2026-03-30 17:11:00,63.88,Apple iPhone,079_ZW La Voragine-AP1,normal,100.0
e184b82b84e18fee,Offline,e6:94:d5:8f:35:ef,2026-03-30 16:13:00,0.0126953125,Other,079_ZW La Voragine-AP1,normal,100.0
5f1e5c1698bff9cc,Offline,Redmi-13,2026-03-30 16:04:00,0.0146484375,Android,079_ZW La Voragine-AP1,normal,100.0
102bbaf542f6c66f,Offline,76:ea:b0:47:f9:fb,2026-04-20 12:51:13,0.1953125,Other,079_ZW La Voragine-AP1,normal,100.0
156f20e2de406832,Offline,TECNO-SPARK-40-Pro,2026-03-27 01:12:50,,Android,079_ZW La Voragine-AP1,normal,
84cc6ad1911c912d,Offline,7a:cb:ca:15:06:d2,2026-04-20 12:20:21,,Other,079_ZW La Voragine-AP1,normal,
23d21c84844c64ce,Offline,Redmi-13C,2026-03-30 14:46:00,0.294921875,Android,079_ZW La Voragine-AP1,normal,
81715931a47aa9a6,Offline,OPPO-A5m,2026-03-30 14:17:00,505.35,Android,079_ZW La Voragine-AP1,normal,
aec2761462d18b0f,Offline,Redmi-Note-14,2026-03-30 14:17:00,469.98,Android,079_ZW La Voragine-AP1,normal,
3654dbe9a51cb004,Offline,Android,2026-03-30 12:48:00,0.00390625,Android,079_ZW La Voragine-AP1,normal,
8114a21e009dfcf9,Offline,OPPO-A60,2026-03-30 12:47:00,0.1494140625,Android,079_ZW La Voragine-AP1,normal,
0a3ec08a43038d2c,Offline,V2204,2026-03-30 09:43:00,0.1142578125,Android,079_ZW La Voragine-AP1,normal,
ef6dc379b5c956e9,Offline,Xiaomi-11T-Pro,2026-04-08 21:43:45,0.0078125,Android,079_ZW La Voragine-AP1,normal,
513fb17e842a43c0,Offline,26:37:91:28:ed:99,2026-03-30 02:06:00,42.39,Android,079_ZW La Voragine-AP1,normal,
fd4808a2defc62d1,Offline,Galaxy-J5-Prime,2026-03-30 02:04:00,799.12,Android,079_ZW La Voragine-AP1,normal,
de346495d4b41b23,Offline,ce:de:44:6c:7e:2e,2026-03-30 02:04:00,76.5,Android,079_ZW La Voragine-AP1,normal,
89c4484c6d6564bc,Offline,Samsung Galaxy A16-C614,2026-04-22 20:01:06,74.2868,Samsung,058_La Elvira-AP2,normal,75.0
10e3d15b1120f77c,Offline,Generic Linux-E736,,159.8251,Generic Linux,069_La Paz-AP1,normal,100.0
a10f953a180790d1,Offline,moto-g04s-D869,2026-03-27 18:03:23,1126.961,Other,057_La Castilla-AP1,normal,83.0
c7b99dba4bc4926f,Offline,Samsung Galaxy A16-A394,,27.9305,Samsung,073_Navarro-AP1,normal,80.0
c061724815c20364,Online,ZTE-Blade-A34-C315,,195.7685,Android,063_Los Andes-AP1,normal,100.0
de9d9b843e558123,Online,Redmi-Note-14-E753,,1315.8223,Android,069_La Paz-AP1,normal,83.0
d542b3e118d710d8,Offline,Apple iPhone 11-C568,2026-03-25 13:34:20,66.2468,Apple iPhone,079_ZW La Voragine-AP1,normal,83.0
0d2f0b4e309f6d72,Offline,Apple iPhone 11-A968,2026-03-23 23:00:12,728.1561,Apple iPhone,063_Los Andes-AP3,normal,
8c289344aca1a5bd,Online,Redmi-Note-14-E667,2026-04-09 20:27:16,245.1034,Android,068_Golondrinas-AP1,normal,100.0
298bbfb2cd232629,Offline,TECNO-SPARK-40-Pro-E996,,458.6748,Android,061_La Leonera-AP2,normal,100.0
f2f60a4b39be5f97,Offline,Redmi-Note-14-E590,2026-04-12 09:49:16,108.0658,Android,070_La Buitrera-AP1,normal,75.0
3b833481758271fe,Offline,TECNO-SPARK-40-Pro-B937,,151.9012,Android,073_Navarro-AP1,normal,
75a15e681a81a607,Offline,moto-g04s-E539,2026-03-29 17:59:54,105.2791,Other,061_La Leonera-AP1,normal,100.0
92c852d423851c73,Offline,Generic Linux-A741,,673.5453,Generic Linux,079_ZW La Voragine-AP1,normal,83.0
cf75396abb628626,Online,Apple iPhone 11-E511,2026-04-24 15:04:04,14.8123,Apple iPhone,072_Hormiguero_AP1,normal,83.0
74fa1c2143a2048d,Offline,moto-g04s-D924,,176.6727,Other,062_Pichinde-AP1,normal,100.0
18495c030cf83264,Offline,Apple iPhone 11-A133,,247.5882,Apple iPhone,066_Pance-AP1,normal,100.0
95b63b72092295f8,Online,HONOR-X5b-D468,,135.6324,Android,067_Montebello-AP1,normal,80.0
d439ab48ac3800b3,Offline,HONOR-X5b-D927,2026-03-22 08:06:56,355.7349,Android,057_La Castilla-AP2,normal,100.0
08f647fa943b77ce,Online,Apple iPhone 11-C568,2026-04-21 16:36:36,770.6225,Apple iPhone,079_ZW La Voragine-AP1,normal,96.0
024086969850238e,Offline,TECNO-SPARK-40-Pro-E365,,9.3212,Android,063_Los Andes-AP3,normal,100.0
dad48643494cb4f1,Offline,moto-g04s-D165,,38.8295,Other,063_Los Andes-AP1,normal,
f08486d8a4c95bdc,Online,Apple iPhone 13-D249,2026-04-27 17:44:32,79.1531,Apple iPhone,057_La Castilla-AP1,normal,80.0
14d1abe8a5d87d96,Offline,OPPO-A38-E956,2026-03-25 02:04:27,308.9193,Android,061_La Leonera-AP1,normal,
7f0f4dec874151b2,Online,OPPO-A38-A869,2026-04-25 15:08:33,80.7302,Android,072_Hormiguero_AP1,normal,78.0
0684629fef766139,Offline,Samsung Galaxy A55-A420,,1022.1565,Samsung,067_Montebello-AP1,normal,96.0
4b0960ac6e237c72,Offline,moto-g04s-B658,2026-04-26 16:15:16,48.4619,Other,071_Villacarmelo-AP1,normal,96.0
b2bb04ad64b71e4e,Online,HONOR-X5b-C186,2026-04-08 06:05:35,14.4095,Android,059_El Saladito-AP1,normal,100.0
febf1944378fea66,Offline,TECNO-SPARK-40-Pro-E413,2026-04-24 07:14:23,190.719,Android,059_El Saladito-AP1,normal,83.0
804f43780dec820e,Online,TECNO-SPARK-40-Pro-B485,2026-04-23 19:38:43,344.2565,Android,058_La Elvira-AP1,normal,
153b57e5a7d1c741,Offline,Windows-10-C761,,634.5409,Windows 10,057_La Castilla-AP1,normal,
c98edf4dc78a5425,Offline,HONOR-X5b-D435,2026-04-07 21:13:40,344.5807,Android,058_La Elvira-AP2,normal,80.0
0e20fa3e4b9ec448,Online,Redmi-13C-E733,2026-04-01 15:33:36,220.3699,Android,068_Golondrinas-AP1,normal,75.0
20019bb0a7d9480a,Online,Redmi-Note-14-E444,,188.7733,Android,079_ZW La Voragine-AP1,normal,
37a5ce3dc5a5bfe6,Offline,HONOR-X5b-D134,2026-04-22 21:41:16,89.2796,Android,057_La Castilla-AP2,normal,96.0
54e7514b8ef61595,Offline,HONOR-X5b-A562,2026-04-10 12:37:04,212.8002,Android,067_Montebello-AP1,normal,96.0
edc852d0a6721c75,Online,ZTE-Blade-A34-A232,2026-04-23 10:52:20,256.3258,Android,068_Golondrinas-AP1,normal,75.0
d07116e472a65dde,Offline,Samsung Galaxy A55-B499,2026-04-14 16:31:26,202.0868,Samsung,058_La Elvira-AP1,normal,80.0
6236e9fb37a42e17,Offline,Apple iPhone 11-B452,2026-03-30 17:26:55,69.6477,Apple iPhone,063_Los Andes-AP3,normal,78.0
a0aff3365a1b7c38,Offline,Redmi-13C-B433,,179.8334,Android,068_Golondrinas-AP1,normal,100.0
67c19b94e290c5c0,Online,HONOR-X5b-C935,2026-04-09 10:03:37,843.6677,Android,057_La Castilla-AP1,normal,
adbd9a7c6a03afe9,Offline,Generic Linux-D761,2026-03-27 21:17:14,112.0826,Generic Linux,073_Navarro-AP1,normal,75.0
15532083e155d6b7,Offline,Android-C966,,6.9814,Android,070_La Buitrera-AP1,normal,100.0
100f0db8c217cda2,Online,HONOR-X5b-B212,2026-04-08 15:11:36,85.9432,Android,070_La Buitrera-AP1,normal,96.0
bb79d645936ce947,Offline,Apple iPhone 13-E401,2026-04-26 05:22:31,71.0904,Apple iPhone,059_El Saladito-AP1,normal,
d490a781416c5b04,Online,TECNO-SPARK-40-Pro-C198,2026-03-30 09:23:09,67.9297,Android,073_Navarro-AP1,normal,
71475465f26dfae4,Offline,TECNO-SPARK-40-Pro-C839,2026-03-25 10:24:00,333.5068,Android,058_La Elvira-AP2,normal,83.0
fbbdf1464f65118f,Online,Apple iPhone 15-C702,,406.7242,Apple iPhone,062_Pichinde-AP2,normal,75.0
15ccba35da140c60,Offline,Apple iPhone 11-C164,,578.3817,Apple iPhone,061_La Leonera-AP2,normal,80.0
b00494c23b08d14f,Online,Android-A198,2026-04-15 15:56:59,26.4359,Android,058_La Elvira-AP2,normal,96.0
822a8d07dc94ffa6,Offline,HONOR-X5b-E978,2026-03-30 06:21:13,55.8842,Android,071_Villacarmelo-AP1,normal,96.0
27700c83db06dd44,Online,ZTE-Blade-A34-E138,2026-04-12 16:27:17,1117.817,Android,060_Felidia-AP2,normal,83.0
b81ed9813d7c9e1d,Offline,Redmi-13C-D792,2026-04-12 10:16:23,0.72,Android,068_Golondrinas-AP1,normal,96.0
281d42d34695d710,Offline,Generic Linux-C498,,183.5634,Generic Linux,057_La Castilla-AP2,normal,96.0
abad23c7d78aca06,Offline,moto-g04s-D999,2026-04-01 19:00:50,15.5225,Other,062_Pichinde-AP1,normal,96.0
63db6899d6dd795a,Online,TECNO-SPARK-40-Pro-A404,,316.5113,Android,057_La Castilla-AP1,normal,83.0
baa9d86306f3f67b,Offline,Apple iPhone 15-B674,2026-04-18 11:52:29,1679.7725,Apple iPhone,060_Felidia-AP1,normal,83.0
f7f7bd2db84006be,Offline,Samsung Galaxy A16-A138,2026-04-23 19:42:45,186.6291,Samsung,072_Hormiguero_AP1,normal,96.0
62e544209f44d627,Offline,Apple iPhone 11-A534,,139.6306,Apple iPhone,063_Los Andes-AP2,normal,80.0
4e45fff3455a4c48,Online,Apple iPhone 13-D778,2026-04-26 17:35:04,325.2997,Apple iPhone,069_La Paz-AP1,normal,
027681770e5b9e88,Offline,ZTE-Blade-A34-E800,2026-04-22 01:46:25,335.9149,Android,059_El Saladito-AP1,normal,75.0
e50adbfe8156d6f2,Offline,Android-A383,2026-03-25 06:50:10,273.0711,Android,062_Pichinde-AP2,normal,75.0
bf864fc67a85a624,Offline,ZTE-Blade-A34-E191,2026-04-21 21:47:41,265.6614,Android,072_Hormiguero_AP1,normal,100.0
950cb800f90e9026,Offline,Windows-10-E939,2026-04-25 17:43:59,30.551,Windows 10,062_Pichinde-AP2,normal,
55985c2fa0f4e34a,Offline,ZTE-Blade-A34-A742,2026-04-09 09:29:27,1785.4959,Android,061_La Leonera-AP1,normal,96.0
9f598aa34487b8eb,Offline,HONOR-X5b-B863,2026-04-12 20:10:18,304.1967,Android,063_Los Andes-AP1,normal,100.0
d7b81b5bc55bdbbd,Offline,Apple iPhone 13-E948,,80.4577,Apple iPhone,063_Los Andes-AP1,normal,78.0
87b6550fe3266064,Offline,Redmi-13C-D661,2026-04-04 11:28:00,725.7931,Android,073_Navarro-AP1,normal,83.0
8a27e1bbebcd3d87,Online,Apple iPhone 11-B262,,55.2517,Apple iPhone,057_La Castilla-AP1,normal,78.0
406a0647e459a595,Online,Windows-10-E819,,125.2326,Windows 10,060_Felidia-AP1,normal,
a5ac79d45451f7e4,Online,Apple iPhone 11-C659,,229.0963,Apple iPhone,058_La Elvira-AP2,normal,
092a017fd60dfe5d,Offline,HONOR-X5b-B970,2026-04-26 12:51:18,138.0658,Android,070_La Buitrera-AP1,normal,
8cd7a0490e45b194,Offline,Redmi-Note-14-D651,2026-04-27 20:24:58,210.9333,Android,072_Hormiguero_AP1,normal,96.0
9525ba4a146b3fa2,Offline,Samsung Galaxy A55-E207,2026-04-25 22:07:51,189.4311,Samsung,062_Pichinde-AP2,normal,83.0
a1ae8fcdb8b5885d,Offline,Apple iPhone 11-C142,2026-03-24 10:57:09,93.373,Apple iPhone,060_Felidia-AP2,normal,75.0
a30096e05c859eb3,Offline,Generic Linux-C402,2026-04-20 16:56:23,367.2134,Generic Linux,063_Los Andes-AP2,normal,75.0
f59757186a19fd50,Offline,moto-g04s-A967,2026-04-02 12:00:52,33.9822,Other,063_Los Andes-AP3,normal,78.0
df1cef54881b98d7,Online,TECNO-SPARK-40-Pro-E274,2026-03-26 09:54:41,54.5424,Android,062_Pichinde-AP2,normal,83.0
2c9d4a4c92089940,Offline,Samsung Galaxy A55-B129,2026-03-24 23:01:24,513.4762,Samsung,079_ZW La Voragine-AP1,normal,96.0
adc9d124b0e58b2b,Offline,TECNO-SPARK-40-Pro-A962,2026-04-06 10:22:11,417.5962,Android,060_Felidia-AP2,normal,83.0
7c2e8f2a978bd13f,Online,Samsung Galaxy A55-E724,,98.2358,Samsung,062_Pichinde-AP2,normal,80.0
6781d68f9b7a3a3b,Online,Samsung Galaxy A16-A490,2026-03-22 22:19:06,580.7285,Samsung,058_La Elvira-AP2,normal,78.0
1a9b590f9308dee6,Online,Redmi-13C-D223,,404.3316,Android,063_Los Andes-AP1,normal,96.0
b53463d4382e160f,Online,Windows-10-D699,2026-04-24 06:04:36,741.3985,Windows 10,058_La Elvira-AP1,normal,100.0
6d962dc4bf82dcf4,Online,Redmi-13C-C371,,100.0292,Android,062_Pichinde-AP2,normal,80.0
99e1de71363c0d16,Offline,HONOR-X5b-E439,,55.1792,Android,073_Navarro-AP1,normal,100.0
a45379c26adef7bb,Offline,Redmi-13C-D421,2026-04-24 21:04:42,79.3653,Android,061_La Leonera-AP1,normal,100.0
ca8e6385d87054f5,Offline,moto-g04s-C877,,517.0797,Other,070_La Buitrera-AP1,normal,80.0
fc4d34002b9ca8e2,Offline,Apple iPhone 13-B552,2026-04-23 11:08:32,574.4866,Apple iPhone,059_El Saladito-AP1,normal,80.0
ac74b1491d0b92d0,Online,Apple iPhone 11-C955,,29.4464,Apple iPhone,066_Pance-AP1,normal,78.0
5c54fe5317f7e4c7,Online,Samsung Galaxy A55-E741,2026-04-26 22:53:21,273.0406,Samsung,059_El Saladito-AP1,normal,83.0
4dc63530bd10fb4a,Offline,TECNO-SPARK-40-Pro-A374,2026-04-20 18:16:33,997.6542,Android,063_Los Andes-AP2,normal,80.0
ad8353db4561d3df,Offline,Android-E833,,377.65,Android,058_La Elvira-AP2,normal,96.0
93e0f4c441107d9c,Offline,TECNO-SPARK-40-Pro-D794,2026-04-24 11:35:27,18.0634,Android,073_Navarro-AP1,normal,100.0
6496c2073ce24a28,Offline,HONOR-X5b-E314,,275.3592,Android,057_La Castilla-AP2,normal,80.0
2265ec78ce0a35be,Offline,moto-g04s-B110,2026-04-25 13:39:14,1100.3839,Other,059_El Saladito-AP1,normal,78.0
6ab80dad39b62c6d,Offline,OPPO-A38-E524,,777.8902,Android,067_Montebello-AP1,normal,78.0
ef6e13a7ebcb2ed2,Online,Android-A875,,284.4627,Android,061_La Leonera-AP2,normal,78.0
99578bb5a90c7a19,Online,Android-B909,2026-04-27 09:11:50,663.8187,Android,072_Hormiguero_AP1,normal,78.0
b1dbb23df449ecc4,Offline,Samsung Galaxy A16-E809,,67.9191,Samsung,058_La Elvira-AP2,normal,75.0
094bcd6193595aad,Offline,Apple iPhone 15-B574,,807.0384,Apple iPhone,079_ZW La Voragine-AP1,normal,78.0
f0c39983eb33ef72,Offline,Samsung Galaxy A16-E527,,108.603,Samsung,069_La Paz-AP1,normal,75.0
a83dde169f919cb7,Online,Samsung Galaxy A16-A377,2026-04-19 02:30:05,807.6827,Samsung,069_La Paz-AP1,normal,96.0
779328f0235c6967,Online,HONOR-X5b-B582,,170.2915,Android,063_Los Andes-AP1,normal,78.0
11359ba6775a9b58,Online,OPPO-A38-D361,,117.3876,Android,061_La Leonera-AP2,normal,
cf7e0e1376921412,Offline,ZTE-Blade-A34-D236,2026-03-27 21:39:02,308.1998,Android,061_La Leonera-AP2,normal,100.0
e70235b1501045fb,Offline,TECNO-SPARK-40-Pro-D303,,304.9874,Android,063_Los Andes-AP2,normal,78.0
b7eecf2eb981ff49,Offline,Apple iPhone 13-E155,2026-04-24 05:57:09,326.2604,Apple iPhone,072_Hormiguero_AP1,normal,96.0
217c47969c9c6102,Offline,HONOR-X5b-E884,,272.5092,Android,071_Villacarmelo-AP1,normal,
23c0b197b3c36860,Offline,Windows-10-E634,,189.8606,Windows 10,073_Navarro-AP1,normal,78.0
41c2eaa9d2d58b2c,Offline,Apple iPhone 15-B179,2026-04-19 19:17:25,751.1224,Apple iPhone,060_Felidia-AP1,normal,100.0
ab1ef2547ec7a713,Offline,Apple iPhone 11-E633,2026-03-29 08:49:39,350.9956,Apple iPhone,071_Villacarmelo-AP1,normal,75.0
6a7d74850a34bf3d,Offline,Android-D346,,166.1683,Android,068_Golondrinas-AP1,normal,75.0
f9f4479aae41b410,Offline,HONOR-X5b-B910,2026-03-31 19:43:59,366.5272,Android,079_ZW La Voragine-AP1,normal,80.0
25419c2df0acd272,Online,Samsung Galaxy A55-E794,2026-04-25 07:25:58,880.2286,Samsung,072_Hormiguero_AP1,normal,80.0
d6b3cd2860cdd91d,Online,HONOR-X5b-E843,2026-04-02 13:24:52,17.311,Android,069_La Paz-AP1,normal,96.0
11c4693028241024,Offline,Samsung Galaxy A55-B234,2026-04-26 21:55:23,152.8132,Samsung,070_La Buitrera-AP1,normal,
0b7441727e9f8974,Offline,TECNO-SPARK-40-Pro-A387,2026-03-22 13:59:08,50.4832,Android,060_Felidia-AP1,normal,75.0
52d8567c8fe3b459,Offline,Apple iPhone 11-E809,2026-03-27 06:45:23,817.8924,Apple iPhone,060_Felidia-AP1,normal,96.0
afa3d826a2ba892a,Offline,Android-B796,2026-04-24 07:57:30,357.1577,Android,067_Montebello-AP1,normal,83.0
3ecbb2d05a63494e,Offline,Android-C326,2026-04-02 00:19:14,358.0985,Android,058_La Elvira-AP1,normal,80.0
9ea88dc813187537,Online,ZTE-Blade-A34-D258,2026-03-24 21:34:49,261.6679,Android,068_Golondrinas-AP1,normal,
0aa8b6f1e37d3fdf,Offline,Redmi-13C-A159,,21.4252,Android,079_ZW La Voragine-AP1,normal,96.0
934d902a624cef16,Online,Windows-10-C436,2026-04-23 15:06:52,880.0594,Windows 10,060_Felidia-AP2,normal,100.0
7cdad2204a42a404,Online,Windows-10-A532,2026-03-24 02:35:26,654.1459,Windows 10,060_Felidia-AP1,normal,75.0
5101120e16eae909,Offline,Apple iPhone 13-D317,,570.5223,Apple iPhone,063_Los Andes-AP3,normal,96.0
c1351985bbfe89e4,Online,Redmi-Note-14-D976,2026-03-30 13:11:01,85.5101,Android,062_Pichinde-AP1,normal,96.0
158ef79fe445e1ae,Online,moto-g04s-D672,2026-04-18 19:55:44,124.2596,Other,060_Felidia-AP2,normal,96.0
584411021da4e4b4,Offline,Apple iPhone 13-A874,,188.4083,Apple iPhone,071_Villacarmelo-AP1,normal,96.0
b5c9632ad7a4f0f1,Offline,Samsung Galaxy A55-A276,2026-04-03 15:07:28,1283.391,Samsung,063_Los Andes-AP3,normal,
1aca30389f971208,Offline,HONOR-X5b-B763,2026-03-26 18:45:56,61.8881,Android,061_La Leonera-AP2,normal,78.0
44de8f7c3d4b9040,Offline,moto-g04s-C507,2026-04-27 08:38:51,198.54,Other,061_La Leonera-AP2,normal,100.0
177a1c4102cc045b,Online,Apple iPhone 15-D241,2026-04-04 20:42:32,453.423,Apple iPhone,061_La Leonera-AP1,normal,78.0
6ce522262287151c,Online,Redmi-13C-D723,,463.7975,Android,079_ZW La Voragine-AP1,normal,96.0
5d4784bc29d289d2,Offline,HONOR-X5b-C873,,257.9056,Android,066_Pance-AP1,normal,80.0
f950c31754c681f2,Offline,Apple iPhone 15-E945,,203.1961,Apple iPhone,058_La Elvira-AP2,normal,100.0
53e74781a3a40a16,Online,Apple iPhone 11-C138,,339.2557,Apple iPhone,068_Golondrinas-AP1,normal,80.0
99b56e6fc7cc3a09,Offline,OPPO-A38-A495,,104.8699,Android,066_Pance-AP1,normal,83.0
