timestamp_hour,ap_name,total_events,total_connections,total_disconnections,total_auth,unique_clients,disconnection_rate,status
2026-04-09 11:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-09 13:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-09 14:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-09 14:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-09 15:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-09 15:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-09 18:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-09 19:00:00,072_Hormiguero_AP1,11,3,4,3,3,1.3333333333333333,online
2026-04-09 20:00:00,068_Golondrinas-AP1,4,1,1,1,1,1.0,offline
2026-04-09 20:00:00,072_Hormiguero_AP1,7,2,3,2,3,1.5,online
2026-04-09 21:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-09 21:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-09 22:00:00,057_La Castilla-AP1,4,1,2,1,1,2.0,online
2026-04-09 22:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-09 23:00:00,058_La Elvira-AP2,3,1,1,1,1,1.0,dormant
2026-04-09 23:00:00,060_Felidia-AP2,1,0,1,0,1,,online
2026-04-10 05:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-10 06:00:00,061_La Leonera-AP1,4,1,1,1,1,1.0,online
2026-04-10 06:00:00,072_Hormiguero_AP1,7,2,2,2,1,1.0,online
2026-04-10 07:00:00,068_Golondrinas-AP1,3,1,1,1,1,1.0,offline
2026-04-10 07:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 09:00:00,058_La Elvira-AP1,3,1,0,1,1,0.0,online
2026-04-10 09:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-10 09:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-10 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 10:00:00,058_La Elvira-AP1,1,0,1,0,1,,online
2026-04-10 10:00:00,059_El Saladito-AP1,2,1,0,1,1,0.0,online
2026-04-10 10:00:00,060_Felidia-AP1,6,2,2,2,2,1.0,online
2026-04-10 10:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-10 10:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 11:00:00,059_El Saladito-AP1,2,0,2,0,1,,online
2026-04-10 11:00:00,060_Felidia-AP2,1,0,1,0,1,,online
2026-04-10 12:00:00,062_Pichinde-AP2,3,1,1,1,1,1.0,online
2026-04-10 12:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-10 12:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 13:00:00,058_La Elvira-AP1,4,1,2,1,1,2.0,online
2026-04-10 13:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-10 13:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-10 14:00:00,072_Hormiguero_AP1,7,2,3,2,2,1.5,online
2026-04-10 16:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-10 16:00:00,060_Felidia-AP2,7,2,3,2,2,1.5,online
2026-04-10 16:00:00,063_Los Andes-AP3,4,1,2,1,1,2.0,online
2026-04-10 16:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 17:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-10 18:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-10 18:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 19:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 21:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-10 22:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-10 22:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-10 22:00:00,061_La Leonera-AP1,8,2,3,2,2,1.5,online
2026-04-10 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-10 22:00:00,073_Navarro-AP1,3,1,1,1,1,1.0,online
2026-04-11 00:00:00,066_Pance-AP1,3,1,1,1,1,1.0,online
2026-04-11 01:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-11 02:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-11 03:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-11 03:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-11 04:00:00,073_Navarro-AP1,3,1,1,1,1,1.0,online
2026-04-11 05:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-11 06:00:00,067_Montebello-AP1,4,1,2,1,1,2.0,offline
2026-04-11 06:00:00,070_La Buitrera-AP1,4,1,2,1,1,2.0,dormant
2026-04-11 06:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-11 07:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-11 07:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-11 08:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-11 08:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-11 09:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-11 10:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-11 10:00:00,072_Hormiguero_AP1,4,2,0,2,2,0.0,online
2026-04-11 11:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-11 11:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-11 11:00:00,066_Pance-AP1,3,1,1,1,1,1.0,online
2026-04-11 11:00:00,072_Hormiguero_AP1,5,1,3,1,3,3.0,online
2026-04-11 12:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-11 12:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-11 12:00:00,063_Los Andes-AP3,3,1,1,1,1,1.0,online
2026-04-11 12:00:00,072_Hormiguero_AP1,5,2,1,2,1,0.5,online
2026-04-11 13:00:00,072_Hormiguero_AP1,4,1,2,1,2,2.0,online
2026-04-11 15:00:00,057_La Castilla-AP1,4,1,2,1,1,2.0,online
2026-04-11 15:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-11 15:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-11 16:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-11 16:00:00,061_La Leonera-AP2,3,1,1,1,1,1.0,online
2026-04-11 16:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-11 18:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-11 19:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-11 20:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-11 22:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-11 22:00:00,063_Los Andes-AP1,3,1,1,1,1,1.0,online
2026-04-12 06:00:00,059_El Saladito-AP1,2,1,0,1,1,0.0,online
2026-04-12 07:00:00,059_El Saladito-AP1,2,0,2,0,1,,online
2026-04-12 07:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-12 08:00:00,060_Felidia-AP1,2,1,0,1,1,0.0,online
2026-04-12 08:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-12 09:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-12 09:00:00,060_Felidia-AP1,6,1,3,1,2,3.0,online
2026-04-12 09:00:00,060_Felidia-AP2,4,1,2,1,1,2.0,online
2026-04-12 09:00:00,070_La Buitrera-AP1,5,1,2,1,1,2.0,dormant
2026-04-12 10:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-12 10:00:00,068_Golondrinas-AP1,4,1,2,1,1,2.0,offline
2026-04-12 10:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-12 11:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-12 11:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-12 12:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-12 12:00:00,073_Navarro-AP1,3,1,1,1,1,1.0,online
2026-04-12 13:00:00,061_La Leonera-AP1,4,1,2,1,1,2.0,online
2026-04-12 13:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-12 14:00:00,068_Golondrinas-AP1,5,1,2,1,1,2.0,offline
2026-04-12 14:00:00,073_Navarro-AP1,4,1,2,1,1,2.0,online
2026-04-12 15:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-12 15:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-12 16:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-12 16:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-12 16:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-12 17:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-12 17:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-12 17:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-12 17:00:00,072_Hormiguero_AP1,5,1,2,1,1,2.0,online
2026-04-12 18:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-12 18:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-12 19:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-12 19:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-12 20:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-12 20:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-12 20:00:00,063_Los Andes-AP1,4,1,1,1,1,1.0,online
2026-04-12 21:00:00,060_Felidia-AP2,1,0,1,0,1,,online
2026-04-12 21:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-12 22:00:00,058_La Elvira-AP1,4,1,2,1,1,2.0,online
2026-04-12 22:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-12 22:00:00,068_Golondrinas-AP1,4,1,2,1,1,2.0,offline
2026-04-12 22:00:00,071_Villacarmelo-AP1,4,1,2,1,1,2.0,dormant
2026-04-13 05:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-13 06:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-13 07:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-13 07:00:00,072_Hormiguero_AP1,6,1,3,1,2,3.0,online
2026-04-13 08:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-04-13 08:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-13 09:00:00,072_Hormiguero_AP1,4,1,2,1,2,2.0,online
2026-04-13 10:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-04-13 11:00:00,063_Los Andes-AP2,5,1,2,1,1,2.0,online
2026-04-13 11:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-13 12:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-13 14:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-13 15:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-13 15:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-13 15:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-13 16:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-13 16:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-13 17:00:00,059_El Saladito-AP1,5,1,2,1,1,2.0,online
2026-04-13 17:00:00,060_Felidia-AP1,2,1,0,1,1,0.0,online
2026-04-13 17:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-13 18:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-13 18:00:00,060_Felidia-AP1,1,0,1,0,1,,online
2026-04-13 18:00:00,072_Hormiguero_AP1,2,0,2,0,1,,online
2026-04-13 19:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-13 19:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-13 20:00:00,058_La Elvira-AP1,4,1,2,1,1,2.0,online
2026-04-13 20:00:00,060_Felidia-AP2,7,2,2,2,2,1.0,online
2026-04-13 20:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-13 21:00:00,058_La Elvira-AP2,3,1,1,1,1,1.0,dormant
2026-04-13 21:00:00,059_El Saladito-AP1,9,3,3,3,3,1.0,online
2026-04-13 21:00:00,060_Felidia-AP2,2,0,2,0,1,,online
2026-04-13 22:00:00,057_La Castilla-AP2,4,1,2,1,1,2.0,online
2026-04-13 22:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-13 22:00:00,061_La Leonera-AP1,4,1,2,1,1,2.0,online
2026-04-13 22:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-14 06:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-14 07:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-14 07:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-04-14 07:00:00,072_Hormiguero_AP1,3,1,0,1,1,0.0,online
2026-04-14 08:00:00,060_Felidia-AP2,2,0,2,0,1,,online
2026-04-14 08:00:00,072_Hormiguero_AP1,8,2,4,2,3,2.0,online
2026-04-14 09:00:00,072_Hormiguero_AP1,9,3,2,3,3,0.6666666666666666,online
2026-04-14 10:00:00,072_Hormiguero_AP1,4,0,4,0,2,,online
2026-04-14 11:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-14 11:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-04-14 11:00:00,066_Pance-AP1,3,1,1,1,1,1.0,online
2026-04-14 12:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-14 13:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-04-14 14:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-14 15:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-14 15:00:00,060_Felidia-AP2,2,1,0,1,1,0.0,online
2026-04-14 15:00:00,062_Pichinde-AP2,3,1,1,1,1,1.0,online
2026-04-14 16:00:00,058_La Elvira-AP1,4,1,1,1,1,1.0,online
2026-04-14 16:00:00,060_Felidia-AP2,1,0,1,0,1,,online
2026-04-14 16:00:00,072_Hormiguero_AP1,11,3,4,3,3,1.3333333333333333,online
2026-04-14 17:00:00,061_La Leonera-AP1,2,1,0,1,1,0.0,online
2026-04-14 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-14 18:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-14 18:00:00,061_La Leonera-AP1,2,0,2,0,1,,online
2026-04-14 18:00:00,063_Los Andes-AP3,4,1,1,1,1,1.0,online
2026-04-14 18:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-14 19:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-14 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-14 21:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-14 22:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-14 22:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-14 22:00:00,072_Hormiguero_AP1,9,3,3,3,2,1.0,online
2026-04-14 23:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-15 06:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-15 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-15 10:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-15 10:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-15 11:00:00,057_La Castilla-AP1,4,1,2,1,1,2.0,online
2026-04-15 11:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-15 11:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-15 12:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-15 15:00:00,058_La Elvira-AP2,3,1,1,1,1,1.0,dormant
2026-04-15 15:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-15 15:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-15 16:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-15 17:00:00,061_La Leonera-AP2,3,1,1,1,1,1.0,online
2026-04-15 18:00:00,059_El Saladito-AP1,7,2,3,2,2,1.5,online
2026-04-15 18:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-15 18:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-15 19:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-15 19:00:00,072_Hormiguero_AP1,8,2,3,2,2,1.5,online
2026-04-15 20:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-15 20:00:00,059_El Saladito-AP1,7,2,2,2,2,1.0,online
2026-04-15 21:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-15 21:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-15 22:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-16 02:00:00,063_Los Andes-AP3,3,1,1,1,1,1.0,online
2026-04-16 03:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-16 05:00:00,059_El Saladito-AP1,2,1,0,1,1,0.0,online
2026-04-16 06:00:00,059_El Saladito-AP1,1,0,1,0,1,,online
2026-04-16 06:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-16 06:00:00,069_La Paz-AP1,4,1,2,1,1,2.0,offline
2026-04-16 06:00:00,072_Hormiguero_AP1,8,2,2,2,2,1.0,online
2026-04-16 07:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-16 07:00:00,073_Navarro-AP1,4,1,2,1,1,2.0,online
2026-04-16 08:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-16 09:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-16 10:00:00,066_Pance-AP1,3,1,1,1,1,1.0,online
2026-04-16 11:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-16 11:00:00,061_La Leonera-AP1,4,1,1,1,1,1.0,online
2026-04-16 11:00:00,062_Pichinde-AP2,4,1,2,1,1,2.0,online
2026-04-16 13:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-16 15:00:00,061_La Leonera-AP2,3,1,1,1,1,1.0,online
2026-04-16 15:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-04-16 15:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-16 16:00:00,058_La Elvira-AP1,4,1,1,1,1,1.0,online
2026-04-16 16:00:00,060_Felidia-AP2,6,2,2,2,2,1.0,online
2026-04-16 16:00:00,061_La Leonera-AP1,4,1,1,1,1,1.0,online
2026-04-16 16:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-16 17:00:00,061_La Leonera-AP1,1,0,1,0,1,,online
2026-04-16 17:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-16 18:00:00,072_Hormiguero_AP1,7,2,2,2,2,1.0,online
2026-04-16 19:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-16 20:00:00,061_La Leonera-AP1,4,1,1,1,1,1.0,online
2026-04-16 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-16 22:00:00,067_Montebello-AP1,4,1,2,1,1,2.0,offline
2026-04-16 22:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-17 01:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-17 04:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-17 05:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-17 06:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-17 09:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-17 09:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-17 10:00:00,072_Hormiguero_AP1,5,1,3,1,2,3.0,online
2026-04-17 11:00:00,072_Hormiguero_AP1,5,2,1,2,2,0.5,online
2026-04-17 12:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-17 12:00:00,066_Pance-AP1,3,1,1,1,1,1.0,online
2026-04-17 12:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-17 13:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-17 15:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-17 16:00:00,069_La Paz-AP1,3,1,1,1,1,1.0,offline
2026-04-17 16:00:00,072_Hormiguero_AP1,4,1,2,1,2,2.0,online
2026-04-17 18:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-17 18:00:00,072_Hormiguero_AP1,8,3,2,3,3,0.6666666666666666,online
2026-04-17 19:00:00,059_El Saladito-AP1,4,1,1,1,1,1.0,online
2026-04-17 19:00:00,072_Hormiguero_AP1,9,2,4,2,4,2.0,online
2026-04-17 20:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-17 20:00:00,061_La Leonera-AP1,5,1,2,1,1,2.0,online
2026-04-17 20:00:00,072_Hormiguero_AP1,5,2,1,2,2,0.5,online
2026-04-17 20:00:00,073_Navarro-AP1,4,1,1,1,1,1.0,online
2026-04-17 21:00:00,072_Hormiguero_AP1,5,1,3,1,2,3.0,online
2026-04-17 22:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-18 00:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-18 01:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-18 03:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-18 05:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-18 06:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-18 08:00:00,059_El Saladito-AP1,4,1,2,1,1,2.0,online
2026-04-18 08:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-18 09:00:00,063_Los Andes-AP2,3,1,1,1,1,1.0,online
2026-04-18 09:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-18 11:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-18 13:00:00,072_Hormiguero_AP1,4,1,1,1,1,1.0,online
2026-04-18 14:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-18 16:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-18 17:00:00,058_La Elvira-AP1,3,1,1,1,1,1.0,online
2026-04-18 17:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-18 17:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-18 18:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-18 19:00:00,057_La Castilla-AP1,4,1,2,1,1,2.0,online
2026-04-18 19:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-18 20:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-18 21:00:00,061_La Leonera-AP2,3,1,1,1,1,1.0,online
2026-04-18 21:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-18 22:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
2026-04-19 00:00:00,061_La Leonera-AP1,4,1,1,1,1,1.0,online
2026-04-19 02:00:00,069_La Paz-AP1,4,1,2,1,1,2.0,offline
2026-04-19 03:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-19 04:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-19 06:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-19 07:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-19 08:00:00,062_Pichinde-AP1,3,1,1,1,1,1.0,online
2026-04-19 09:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-19 09:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-19 11:00:00,060_Felidia-AP1,4,1,1,1,1,1.0,online
2026-04-19 11:00:00,061_La Leonera-AP1,3,1,1,1,1,1.0,online
2026-04-19 11:00:00,072_Hormiguero_AP1,5,1,2,1,1,2.0,online
2026-04-19 12:00:00,059_El Saladito-AP1,3,1,1,1,1,1.0,online
2026-04-19 12:00:00,063_Los Andes-AP2,3,1,1,1,1,1.0,online
2026-04-19 12:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-19 13:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-19 13:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-19 14:00:00,072_Hormiguero_AP1,1,0,1,0,1,,online
2026-04-19 15:00:00,061_La Leonera-AP1,4,1,2,1,1,2.0,online
2026-04-19 16:00:00,058_La Elvira-AP1,2,1,0,1,1,0.0,online
2026-04-19 17:00:00,058_La Elvira-AP1,1,0,1,0,1,,online
2026-04-19 17:00:00,072_Hormiguero_AP1,6,2,2,2,2,1.0,online
2026-04-19 18:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-19 18:00:00,067_Montebello-AP1,3,1,1,1,1,1.0,offline
2026-04-19 18:00:00,072_Hormiguero_AP1,2,1,0,1,1,0.0,online
2026-04-19 19:00:00,057_La Castilla-AP1,3,1,1,1,1,1.0,online
2026-04-19 19:00:00,059_El Saladito-AP1,5,1,2,1,1,2.0,online
2026-04-19 19:00:00,060_Felidia-AP1,4,1,2,1,1,2.0,online
2026-04-19 19:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-19 19:00:00,072_Hormiguero_AP1,5,1,3,1,2,3.0,online
2026-04-19 20:00:00,072_Hormiguero_AP1,3,1,1,1,1,1.0,online
2026-04-19 21:00:00,060_Felidia-AP1,3,1,1,1,1,1.0,online
2026-04-19 21:00:00,060_Felidia-AP2,3,1,1,1,1,1.0,online
2026-04-19 21:00:00,062_Pichinde-AP2,4,1,2,1,1,2.0,online
2026-04-19 22:00:00,066_Pance-AP1,4,1,1,1,1,1.0,online
2026-04-19 22:00:00,072_Hormiguero_AP1,4,1,2,1,1,2.0,online
