timestamp,ap_name,ssid,client_id,client_description,event_category,event_type,event_detail
2026-03-30 19:55:59,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8e93cad6641d8ef6,Android_4MTZGKSA,802.11,802.11 association,"""channel: 149, rssi: 43, band: 5"""
2026-03-30 19:57:31,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8e93cad6641d8ef6,Android_4MTZGKSA,802.11,802.11 disassociation,"""client has left AP"""
2026-03-30 20:42:32,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.11,802.11 association,"""channel: 6, rssi: 31, band: 2"""
2026-03-30 20:42:32,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: F4:DF:4E:9B:94:E4, aid: 1634954341"""
2026-03-30 20:44:47,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-30 21:07:38,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,4d9830d50d507fcf,ce:9c:a1:e2:8e:46,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: BD:28:06:9E:B9:CD, aid: 1271488626"""
2026-03-30 21:07:39,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,4d9830d50d507fcf,ce:9c:a1:e2:8e:46,802.11,802.11 association,"""channel: 1, rssi: 41, band: 2"""
2026-03-30 21:08:30,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,4d9830d50d507fcf,ce:9c:a1:e2:8e:46,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-30 21:08:49,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,4d9830d50d507fcf,ce:9c:a1:e2:8e:46,802.11,802.11 disassociation,"""client not responding"""
2026-03-30 21:32:04,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4accad430ebc2d95,Redmi-13C,802.11,802.11 association,"""channel: 153, rssi: 19, band: 5"""
2026-03-30 21:32:04,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4accad430ebc2d95,Redmi-13C,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: FA:F3:99:BF:19:2A, aid: 475334891"""
2026-03-30 21:32:05,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9ae8079798cfbc56,moto-g22,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 9D:13:15:CD:98:C5, aid: 1077120420"""
2026-03-30 21:32:05,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9ae8079798cfbc56,moto-g22,802.11,802.11 association,"""channel: 6, rssi: 37, band: 2"""
2026-03-30 21:37:01,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,9ae8079798cfbc56,moto-g22,802.11,802.11 disassociation,"""client not responding"""
2026-03-30 21:40:43,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4accad430ebc2d95,Redmi-13C,802.11,802.11 disassociation,"""client has left AP"""
2026-03-30 21:45:00,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.11,802.11 association,"""channel: 6, rssi: 41, band: 2"""
2026-03-30 21:45:00,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 45:95:E4:B4:36:60, aid: 2073340268"""
2026-03-30 21:49:04,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,354d64643496aa72,moto-g75-5G,802.11,802.11 association,"""channel: 6, rssi: 58, band: 2"""
2026-03-30 21:49:04,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,354d64643496aa72,moto-g75-5G,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: ED:12:02:21:ED:20, aid: 1083229613"""
2026-03-30 21:50:11,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,4accad430ebc2d95,Redmi-13C,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-30 21:50:53,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,0055aa9f420f87c1,Redmi-Note-11,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-30 21:57:05,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,354d64643496aa72,moto-g75-5G,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-30 22:18:05,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: AD:FD:C7:3B:A7:EA, aid: 1823117122"""
2026-03-30 22:18:06,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.11,802.11 association,"""channel: 40, rssi: 8, band: 5"""
2026-03-30 22:25:51,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-30 22:54:38,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,bf6bfef7effc2a8b,Redmi-13C,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 51:2B:92:2E:BE:6E, aid: 1944366340"""
2026-03-30 22:54:38,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,bf6bfef7effc2a8b,Redmi-13C,802.11,802.11 association,"""channel: 149, rssi: 33, band: 5"""
2026-03-30 23:01:23,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,bf6bfef7effc2a8b,Redmi-13C,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 02:43:36,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,5f0805d1751c0546,34:f1:50:17:2d:ea,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 36:A3:BA:C6:C4:4E, aid: 239706136"""
2026-03-31 02:43:37,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,5f0805d1751c0546,34:f1:50:17:2d:ea,802.11,802.11 association,"""channel: 11, rssi: 51, band: 2"""
2026-03-31 02:49:27,062_Pichinde-AP1,Zona Wifi Rural Gratis-Alcaldia,7412afc67cb51bac,moto-g04s-E552,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: A5:52:74:14:61:AF, aid: 1329218573"""
2026-03-31 02:49:27,062_Pichinde-AP1,Zona Wifi Rural Gratis-Alcaldia,7412afc67cb51bac,moto-g04s-E552,802.11,802.11 association,"""channel: 161, rssi: 46, band: 5"""
2026-03-31 02:49:57,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,5f0805d1751c0546,34:f1:50:17:2d:ea,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 02:54:07,062_Pichinde-AP1,Zona Wifi Rural Gratis-Alcaldia,7412afc67cb51bac,moto-g04s-E552,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 04:09:08,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,150a200cb34fba0a,Android_UVRQPUTB,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 6E:70:80:E4:52:F1, aid: 1418608896"""
2026-03-31 04:09:09,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,150a200cb34fba0a,Android_UVRQPUTB,802.11,802.11 association,"""channel: 1, rssi: 54, band: 2"""
2026-03-31 04:15:10,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,150a200cb34fba0a,Android_UVRQPUTB,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 05:58:21,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,7262c985898a4a19,Android,802.11,802.11 association,"""channel: 6, rssi: 49, band: 2"""
2026-03-31 05:58:21,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,7262c985898a4a19,Android,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: D3:13:A8:EC:FC:FD, aid: 1424966548"""
2026-03-31 06:00:03,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,7262c985898a4a19,Android,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 06:44:36,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,f7f7bd2db84006be,Samsung Galaxy A16-A138,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 14:86:26:5A:41:58, aid: 1296145486"""
2026-03-31 06:44:37,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,f7f7bd2db84006be,Samsung Galaxy A16-A138,802.11,802.11 association,"""channel: 153, rssi: 47, band: 5"""
2026-03-31 06:44:39,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,f7f7bd2db84006be,Samsung Galaxy A16-A138,Auth,Splash authentication,"""duration: 3600"""
2026-03-31 06:44:52,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,9a963c77ef85cae9,Android-2,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 68:30:14:0C:55:B9, aid: 1403829716"""
2026-03-31 06:44:53,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,9a963c77ef85cae9,Android-2,802.11,802.11 association,"""channel: 161, rssi: 56, band: 5"""
2026-03-31 06:46:01,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,9a963c77ef85cae9,Android-2,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 06:52:50,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,f7f7bd2db84006be,Samsung Galaxy A16-A138,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 06:55:24,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,9a963c77ef85cae9,Android-2,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-31 07:05:10,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,783586118880bf1f,TECNO-SPARK-40-5G,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 2C:47:81:D1:38:1E, aid: 761578921"""
2026-03-31 07:05:11,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,783586118880bf1f,TECNO-SPARK-40-5G,802.11,802.11 association,"""channel: 36, rssi: 17, band: 5"""
2026-03-31 07:09:26,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,9a963c77ef85cae9,Android-2,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: B8:B8:91:B1:0A:30, aid: 1578523090"""
2026-03-31 07:09:26,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,9a963c77ef85cae9,Android-2,802.11,802.11 association,"""channel: 40, rssi: 46, band: 5"""
2026-03-31 07:09:38,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,783586118880bf1f,TECNO-SPARK-40-5G,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 07:10:52,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,9a963c77ef85cae9,Android-2,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 07:26:14,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,45d746190a7777ac,Android_KD3QS0MH,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 77:53:D2:C1:C7:EE, aid: 1346005092"""
2026-03-31 07:26:14,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,45d746190a7777ac,Android_KD3QS0MH,802.11,802.11 association,"""channel: 40, rssi: 9, band: 5"""
2026-03-31 07:29:57,068_Golondrinas-AP1,Zona Wifi Rural Gratis-Alcaldia,821eca92a359c44c,V2310,802.11,802.11 association,"""channel: 36, rssi: 53, band: 5"""
2026-03-31 07:29:57,068_Golondrinas-AP1,Zona Wifi Rural Gratis-Alcaldia,821eca92a359c44c,V2310,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: B1:1D:95:79:7B:2A, aid: 1482535388"""
2026-03-31 07:30:44,068_Golondrinas-AP1,Zona Wifi Rural Gratis-Alcaldia,821eca92a359c44c,V2310,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-31 07:32:04,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,45d746190a7777ac,Android_KD3QS0MH,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 07:39:00,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,45d746190a7777ac,Android_KD3QS0MH,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 07:46:44,061_La Leonera-AP1,Zona Wifi Rural Gratis-Alcaldia,9171a0d9225212f9,Android-2,802.11,802.11 association,"""channel: 149, rssi: 6, band: 5"""
2026-03-31 07:46:44,061_La Leonera-AP1,Zona Wifi Rural Gratis-Alcaldia,9171a0d9225212f9,Android-2,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: EF:A7:0D:95:7A:DD, aid: 1731908280"""
2026-03-31 07:50:35,061_La Leonera-AP1,Zona Wifi Rural Gratis-Alcaldia,9171a0d9225212f9,Android-2,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 09:02:38,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,934d902a624cef16,Windows-10-C436,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 23:66:0A:01:CE:AC, aid: 2078935006"""
2026-03-31 09:02:39,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,934d902a624cef16,Windows-10-C436,802.11,802.11 association,"""channel: 11, rssi: 24, band: 2"""
2026-03-31 09:03:55,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,934d902a624cef16,Windows-10-C436,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 11:04:40,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,5609edd068613d44,OPPO-A5-Pro-5G,802.11,802.11 association,"""channel: 11, rssi: 49, band: 2"""
2026-03-31 11:04:40,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,5609edd068613d44,OPPO-A5-Pro-5G,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: B5:1A:70:C1:C0:55, aid: 309676206"""
2026-03-31 11:07:25,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,5609edd068613d44,OPPO-A5-Pro-5G,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 11:09:33,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 40:EF:90:46:AF:94, aid: 880039454"""
2026-03-31 11:09:33,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.11,802.11 association,"""channel: 11, rssi: 12, band: 2"""
2026-03-31 11:09:37,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,8a094609c49d7955,OPPO-A38-C813,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 11:13:07,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,5609edd068613d44,OPPO-A5-Pro-5G,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 11:28:11,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,ce00a9c26e9ee93d,Android,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: B6:28:C0:B9:D5:3E, aid: 311743676"""
2026-03-31 11:28:11,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,ce00a9c26e9ee93d,Android,802.11,802.11 association,"""channel: 36, rssi: 40, band: 5"""
2026-03-31 11:29:04,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,2c8164b0c2ae3fa4,Android-5,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 5C:6C:C0:87:EA:19, aid: 858120271"""
2026-03-31 11:29:04,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,2c8164b0c2ae3fa4,Android-5,802.11,802.11 association,"""channel: 6, rssi: 42, band: 2"""
2026-03-31 11:29:24,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,ce00a9c26e9ee93d,Android,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 11:37:58,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,2c8164b0c2ae3fa4,Android-5,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 12:59:12,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,417ed4b67059e339,Redmi-12,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: C2:A9:0D:B1:5A:F0, aid: 935285994"""
2026-03-31 12:59:12,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,417ed4b67059e339,Redmi-12,802.11,802.11 association,"""channel: 1, rssi: 45, band: 2"""
2026-03-31 13:00:28,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,417ed4b67059e339,Redmi-12,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 13:08:21,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,269a60c1f4c3e1b1,Apple iPhone 11-A993,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: B6:D0:45:91:84:42, aid: 1801838291"""
2026-03-31 13:08:21,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,269a60c1f4c3e1b1,Apple iPhone 11-A993,802.11,802.11 association,"""channel: 11, rssi: 10, band: 2"""
2026-03-31 13:11:33,060_Felidia-AP2,Zona Wifi Rural Gratis-Alcaldia,269a60c1f4c3e1b1,Apple iPhone 11-A993,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 13:16:35,062_Pichinde-AP2,Zona Wifi Rural Gratis-Alcaldia,164d25fc7decebce,Redmi-Note-12-Pro-5G,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 8B:FA:2E:BE:0E:41, aid: 1470726872"""
2026-03-31 13:16:35,062_Pichinde-AP2,Zona Wifi Rural Gratis-Alcaldia,164d25fc7decebce,Redmi-Note-12-Pro-5G,Auth,Splash authentication,"""duration: 3600"""
2026-03-31 13:16:35,062_Pichinde-AP2,Zona Wifi Rural Gratis-Alcaldia,164d25fc7decebce,Redmi-Note-12-Pro-5G,802.11,802.11 association,"""channel: 36, rssi: 16, band: 5"""
2026-03-31 13:21:38,062_Pichinde-AP2,Zona Wifi Rural Gratis-Alcaldia,164d25fc7decebce,Redmi-Note-12-Pro-5G,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 13:27:24,062_Pichinde-AP2,Zona Wifi Rural Gratis-Alcaldia,164d25fc7decebce,Redmi-Note-12-Pro-5G,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 14:18:20,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,a4eb66e9c9e5f31b,ba:2f:77:3f:8c:4d,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: A2:C0:2C:D0:3D:63, aid: 1373434317"""
2026-03-31 14:18:20,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,a4eb66e9c9e5f31b,ba:2f:77:3f:8c:4d,802.11,802.11 association,"""channel: 36, rssi: 32, band: 5"""
2026-03-31 14:25:13,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,a4eb66e9c9e5f31b,ba:2f:77:3f:8c:4d,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 14:48:17,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,ed860beb2640bcd4,HONOR-X5b-B942,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 7D:48:12:85:4A:84, aid: 1426285288"""
2026-03-31 14:48:17,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,ed860beb2640bcd4,HONOR-X5b-B942,802.11,802.11 association,"""channel: 1, rssi: 17, band: 2"""
2026-03-31 14:56:00,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,ed860beb2640bcd4,HONOR-X5b-B942,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 14:57:33,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,0733b8ce2b3fa141,A05-de-Giselle,802.11,802.11 association,"""channel: 149, rssi: 5, band: 5"""
2026-03-31 14:57:33,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,0733b8ce2b3fa141,A05-de-Giselle,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 1F:49:7B:C8:02:51, aid: 1854362193"""
2026-03-31 15:05:30,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,0733b8ce2b3fa141,A05-de-Giselle,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 16:10:52,057_La Castilla-AP2,Zona Wifi Rural Gratis-Alcaldia,9cb676c123722154,TECNO-SPARK-40-Pro,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 46:37:C0:B3:2E:C7, aid: 425631697"""
2026-03-31 16:10:52,057_La Castilla-AP2,Zona Wifi Rural Gratis-Alcaldia,9cb676c123722154,TECNO-SPARK-40-Pro,802.11,802.11 association,"""channel: 11, rssi: 11, band: 2"""
2026-03-31 16:15:25,057_La Castilla-AP2,Zona Wifi Rural Gratis-Alcaldia,9cb676c123722154,TECNO-SPARK-40-Pro,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 16:36:04,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,b829d9ef1a303854,HONOR-X5b-C185,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 3C:7E:EB:89:62:AC, aid: 1432329559"""
2026-03-31 16:36:04,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,b829d9ef1a303854,HONOR-X5b-C185,802.11,802.11 association,"""channel: 11, rssi: 16, band: 2"""
2026-03-31 16:36:44,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,bb79d645936ce947,Apple iPhone 13-E401,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 75:A4:35:EE:EE:6E, aid: 135360688"""
2026-03-31 16:36:44,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,bb79d645936ce947,Apple iPhone 13-E401,802.11,802.11 association,"""channel: 40, rssi: 50, band: 5"""
2026-03-31 16:36:46,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,bb79d645936ce947,Apple iPhone 13-E401,Auth,Splash authentication,"""duration: 3600"""
2026-03-31 16:40:21,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,bb79d645936ce947,Apple iPhone 13-E401,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 16:41:39,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,b829d9ef1a303854,HONOR-X5b-C185,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 16:41:41,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,bb79d645936ce947,Apple iPhone 13-E401,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 16:44:04,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,b2860ff5b7c22b46,Redmi-Note-12S,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 7B:FA:FB:ED:DE:DF, aid: 171011282"""
2026-03-31 16:44:04,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,b2860ff5b7c22b46,Redmi-Note-12S,802.11,802.11 association,"""channel: 1, rssi: 55, band: 2"""
2026-03-31 16:51:07,060_Felidia-AP1,Zona Wifi Rural Gratis-Alcaldia,b2860ff5b7c22b46,Redmi-Note-12S,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 16:53:42,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,150a200cb34fba0a,Android_UVRQPUTB,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: E3:C6:99:CE:AC:82, aid: 773064493"""
2026-03-31 16:53:42,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,150a200cb34fba0a,Android_UVRQPUTB,802.11,802.11 association,"""channel: 153, rssi: 10, band: 5"""
2026-03-31 16:57:00,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,150a200cb34fba0a,Android_UVRQPUTB,802.11,802.11 disassociation,"""client was deauthenticated"""
2026-03-31 17:04:57,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,150a200cb34fba0a,Android_UVRQPUTB,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 17:22:53,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,a9996e969c81acab,Redmi-Note-11,802.1X,802.1X authentication,"""radio: 0, vap: 0, client_mac: 94:3A:33:69:4D:78, aid: 160451534"""
2026-03-31 17:22:53,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,a9996e969c81acab,Redmi-Note-11,802.11,802.11 association,"""channel: 11, rssi: 14, band: 2"""
2026-03-31 17:26:26,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,a9996e969c81acab,Redmi-Note-11,802.11,802.11 disassociation,"""client not responding"""
2026-03-31 18:06:53,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,c291a4f005da27bc,OPPO-A38-E628,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: AA:3B:A4:6E:80:45, aid: 1199973225"""
2026-03-31 18:06:54,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,c291a4f005da27bc,OPPO-A38-E628,802.11,802.11 association,"""channel: 153, rssi: 17, band: 5"""
2026-03-31 18:09:44,059_El Saladito-AP1,Zona Wifi Rural Gratis-Alcaldia,c291a4f005da27bc,OPPO-A38-E628,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 18:12:54,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,d95625140dca2bed,Redmi-Note-13,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: A6:20:B4:0F:EF:09, aid: 2143859116"""
2026-03-31 18:12:55,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,d95625140dca2bed,Redmi-Note-13,802.11,802.11 association,"""channel: 44, rssi: 49, band: 5"""
2026-03-31 18:14:22,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,d95625140dca2bed,Redmi-Note-13,802.11,802.11 disassociation,"""client has left AP"""
2026-03-31 18:14:25,067_Montebello-AP1,Zona Wifi Rural Gratis-Alcaldia,d95625140dca2bed,Redmi-Note-13,802.11,802.11 disassociation,"""previous authentication expired"""
2026-03-31 18:48:23,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,4e98a786fd2c1b44,22:0a:24:32:70:ff,802.11,802.11 association,"""channel: 149, rssi: 32, band: 5"""
2026-03-31 18:48:23,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,4e98a786fd2c1b44,22:0a:24:32:70:ff,802.1X,802.1X authentication,"""radio: 1, vap: 0, client_mac: 2E:FD:2D:41:4C:47, aid: 1959471214"""
2026-03-31 18:48:24,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,4e98a786fd2c1b44,22:0a:24:32:70:ff,Auth,Splash authentication,"""duration: 3600"""
2026-03-31 18:50:11,072_Hormiguero_AP1,Zona Wifi Rural Gratis-Alcaldia,4e98a786fd2c1b44,22:0a:24:32:70:ff,802.11,802.11 disassociation,"""client was deauthenticated"""
